CRN , Subject , Course Number , Section , Title ,  Credits , College , Actual Enroll , Seats Available ,Begin Time , End Time, Buildings, Room , Monday , Tuesday , Wednesday , Thursday , Friday , Saturday , Instructor First , Instructor Last
13367,MSBA,390A,6,Capstone Project-Jospeh El Kh,0,SB,1,0,.,.,.,.,false,false,false,false,false,false,Wissam,Sammouri
13368,MSBA,390A,7,Capstone Project-Anthony-Joe Z,0,SB,1,0,.,.,.,.,false,false,false,false,false,false,Wissam,Sammouri
13369,MSBA,390A,8,Capstone Project-Jihad H.,0,SB,1,0,.,.,.,.,false,false,false,false,false,false,Wissam,Sammouri
13370,MSBA,390A,9,Capstone Project-Anna Maria A.,0,SB,1,0,.,.,.,.,false,false,false,false,false,false,Wissam,Sammouri
13357,MSBA,395,1,Thesis Project-Fabienne K-4,1,SB,1,0,.,.,.,.,false,false,false,false,false,false,Wissam,Sammouri
13358,MSBA,395,2,Thesis Project-Patricia T-3,1,SB,1,0,.,.,.,.,false,false,false,false,false,false,Wissam,Sammouri
13359,MSBA,395,3,Thesis Project-Rosa Azar,1,SB,1,0,.,.,.,.,false,false,false,false,false,false,Imad,Bou-Hamad
13360,MSBA,395,4,Thesis Project-Jaafar Hoteit,6,SB,1,0,.,.,.,.,false,false,false,false,false,false,Imad,Bou-Hamad
13393,MSBA,395,5,Thesis Project-Kenny B,0,SB,1,0,.,.,.,.,false,false,false,false,false,false,Wael,Khreich
12283,MSCU,201,1,Coastal &Marine Env.:Intr.Crs,3,AS,25,0,09:30,10:45,NICELY,318,false,true,false,true,false,false,Naseem,Raad
12284,MUSC,200,1,Elements & Notation of Music,3,AS,20,3,09:00,09:50,NICELY,B2,true,false,true,false,true,false,Joelle,Garro El Khoury
12285,MUSC,220,1,Western Musical Traditions I,3,AS,24,-1,15:30,16:45,NICELY,202,false,true,false,true,false,false,Maya Berta,Maalouf
12286,MUSC,225,1,Music Appreciat:Histor.Survey,3,AS,23,0,10:00,10:50,NICELY,B2,true,false,true,false,true,false,Joelle,Garro El Khoury
12287,MUSC,230,1,Intr.to the World of Opera,3,AS,22,1,12:00,12:50,NICELY,B2,true,false,true,false,true,false,Joelle,Garro El Khoury
12288,MUSC,230,2,Intr.to the World of Opera,3,AS,0,0,.,.,.,.,false,false,false,false,false,false,.,STAFF
12289,MUSC,235,1,Listening to Jazz,3,AS,26,-4,11:00,12:15,NICELY,B2,false,true,false,true,false,false,Gheith,Al-Amine
12290,MUSC,250,1,Arabic & Middle Eastern Music,3,AS,23,0,09:30,10:45,NICELY,409,false,true,false,true,false,false,Rima,Khcheich
