CRN , Subject , Course Number , Section , Title ,  Credits , College , Actual Enroll , Seats Available ,Begin Time , End Time, Buildings, Room , Monday , Tuesday , Wednesday , Thursday , Friday , Saturday , Instructor First , Instructor Last
12439,PBHL,399A,15,Integrative Learning Experienc,1,HS,1,0,.,.,.,.,false,false,false,false,false,false,Fadi,El-Jardali
12440,PBHL,399A,16,Integrative Learning Experienc,1,HS,1,0,.,.,.,.,false,false,false,false,false,false,Fadi,El-Jardali
12441,PBHL,399A,17,Integrative Learning Experienc,1,HS,1,0,.,.,.,.,false,false,false,false,false,false,Vito Luigi,Tanzi
12442,PBHL,399A,18,Integrative Learning Experienc,1,HS,1,0,.,.,.,.,false,false,false,false,false,false,Aline,Germani
12443,PBHL,399A,19,Integrative Learning Experienc,1,HS,1,0,.,.,.,.,false,false,false,false,false,false,Martine,Najem
12444,PBHL,399A,2,Integrative Learning Experienc,1,HS,1,0,.,.,.,.,false,false,false,false,false,false,Fadi,El-Jardali
12445,PBHL,399A,20,Integrative Learning Experienc,1,HS,1,0,.,.,.,.,false,false,false,false,false,false,Kassem,Kassak
12446,PBHL,399A,21,Integrative Learning Experienc,1,HS,1,0,.,.,.,.,false,false,false,false,false,false,Diana  S.,Jamal
12447,PBHL,399A,22,Integrative Learning Experienc,1,HS,1,0,.,.,.,.,false,false,false,false,false,false,Vito Luigi,Tanzi
12448,PBHL,399A,23,Integrative Learning Experienc,1,HS,1,0,.,.,.,.,false,false,false,false,false,false,Kassem,Kassak
12449,PBHL,399A,24,Integrative Learning Experienc,1,HS,1,0,.,.,.,.,false,false,false,false,false,false,Aline,Germani
12450,PBHL,399A,25,Integrative Learning Experienc,1,HS,1,0,.,.,.,.,false,false,false,false,false,false,Joumana,Kalot
12451,PBHL,399A,26,Integrative Learning Experienc,1,HS,1,0,.,.,.,.,false,false,false,false,false,false,Diana  S.,Jamal
12452,PBHL,399A,27,Integrative Learning Experienc,1,HS,1,0,.,.,.,.,false,false,false,false,false,false,Shadi,Saleh
12453,PBHL,399A,28,Integrative Learning Experienc,1,HS,1,0,.,.,.,.,false,false,false,false,false,false,Samer,Jabbour
12454,PBHL,399A,29,Integrative Learning Experienc,1,HS,1,0,.,.,.,.,false,false,false,false,false,false,Salim,Adib
12455,PBHL,399A,3,Integrative Learning Experienc,1,HS,1,0,.,.,.,.,false,false,false,false,false,false,Shadi,Saleh
12456,PBHL,399A,30,Integrative Learning Experienc,1,HS,1,0,.,.,.,.,false,false,false,false,false,false,Aline,Germani
12457,PBHL,399A,31,Integrative Learning Experienc,1,HS,1,0,.,.,.,.,false,false,false,false,false,false,Ghina,Mumtaz
12458,PBHL,399A,32,Integrative Learning Experienc,1,HS,1,0,.,.,.,.,false,false,false,false,false,false,Catherine Grace,Schenck
12459,PBHL,399A,33,Integrative Learning Experienc,1,HS,1,0,.,.,.,.,false,false,false,false,false,false,Maia,Sieverding
12460,PBHL,399A,34,Integrative Learning Experienc,1,HS,1,0,.,.,.,.,false,false,false,false,false,false,Kassem,Kassak
12461,PBHL,399A,35,Integrative Learning Experienc,1,HS,1,0,.,.,.,.,false,false,false,false,false,false,Marco,Bardus
12462,PBHL,399A,36,Integrative Learning Experienc,1,HS,1,0,.,.,.,.,false,false,false,false,false,false,Salim,Adib
12463,PBHL,399A,37,Integrative Learning Experienc,1,HS,1,0,.,.,.,.,false,false,false,false,false,false,Miran,Salame Jaffa
12464,PBHL,399A,38,Integrative Learning Experienc,1,HS,1,0,.,.,.,.,false,false,false,false,false,false,Vito Luigi,Tanzi
12465,PBHL,399A,39,Integrative Learning Experienc,1,HS,1,0,.,.,.,.,false,false,false,false,false,false,Diana  S.,Jamal
12466,PBHL,399A,4,Integrative Learning Experienc,1,HS,1,0,.,.,.,.,false,false,false,false,false,false,Mohamed Fouad,Mohamed Fouad
